"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"COMPONENTE";"H15";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"CH03";"CH04";"CH05";"CH06";"CH07";"CH08";"CH09";"CH10";"CH11";"CH12";"CH13";"CH14";"CH15";"CH15_COD";"CH16";"CH16_COD";"NIVEL_ED";"ESTADO";"CAT_OCUP";"CAT_INAC";"IMPUTA";"PP02C1";"PP02C2";"PP02C3";"PP02C4";"PP02C5";"PP02C6";"PP02C7";"PP02C8";"PP02E";"PP02H";"PP02I";"PP03C";"PP03D";"PP3E_TOT";"PP3F_TOT";"PP03G";"PP03H";"PP03I";"PP03J";"INTENSI";"PP04A";"PP04B_COD";"PP04B1";"PP04B2";"PP04B3_MES";"PP04B3_ANO";"PP04B3_DIA";"PP04C";"PP04C99";"PP04D_COD";"PP04G";"PP05B2_MES";"PP05B2_ANO";"PP05B2_DIA";"PP05C_1";"PP05C_2";"PP05C_3";"PP05E";"PP05F";"PP05H";"PP06A";"PP06C";"PP06D";"PP06E";"PP06H";"PP07A";"PP07C";"PP07D";"PP07E";"PP07F1";"PP07F2";"PP07F3";"PP07F4";"PP07F5";"PP07G1";"PP07G2";"PP07G3";"PP07G4";"PP07G_59";"PP07H";"PP07I";"PP07J";"PP07K";"PP08D1";"PP08D4";"PP08F1";"PP08F2";"PP08J1";"PP08J2";"PP08J3";"PP09A";"PP09A_ESP";"PP09B";"PP09C";"PP09C_ESP";"PP10A";"PP10C";"PP10D";"PP10E";"PP11A";"PP11B_COD";"PP11B1";"PP11B2_MES";"PP11B2_ANO";"PP11B2_DIA";"PP11C";"PP11C99";"PP11D_COD";"PP11G_ANO";"PP11G_MES";"PP11G_DIA";"PP11L";"PP11L1";"PP11M";"PP11N";"PP11O";"PP11P";"PP11Q";"PP11R";"PP11S";"PP11T";"P21";"DECOCUR";"IDECOCUR";"RDECOCUR";"GDECOCUR";"PDECOCUR";"ADECOCUR";"PONDIIO";"TOT_P12";"P47T";"DECINDR";"IDECINDR";"RDECINDR";"GDECINDR";"PDECINDR";"ADECINDR";"PONDII";"V2_M";"V3_M";"V4_M";"V5_M";"V8_M";"V9_M";"V10_M";"V11_M";"V12_M";"V18_M";"V19_AM";"V21_M";"T_VI";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH"
"TQRMNOQWWHLNLOCDEFMDB00708408";2021;2;1;1;1;43;"N";6;287;1;2;01/01/1900;28;5;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;39;0;2;0;2;2;2;2;4804;2;0;0;0;0;6;0;"30313";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;45000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;45000;"7";"7";"7";"0";"7";"8";335;0;45000;"7";"8";"8";"0";"8";"8";348;0;0;0;0;0;0;0;0;0;0;0;0;0;45000;"4";"4";"4";"0";"4";"4";45000;"8";"9";"9";"0";"9";"9";353
"TQRMNOPQXHMMLOCDEFMDB00701523";2021;2;1;1;1;43;"N";6;173;1;1;27/05/1975;46;2;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;38;0;2;0;2;2;2;1;8401;2;0;0;0;0;10;0;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;36000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;36000;"6";"6";"6";"0";"6";"6";211;0;36000;"6";"7";"6";"0";"7";"6";233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPQXHMMLOCDEFMDB00701523";2021;2;1;2;1;43;"N";6;173;2;2;12/01/1979;42;2;1;1;2;0;4;1;"";1;"";1;"";4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;45;0;2;0;2;2;2;2;9602;2;0;0;0;0;2;0;"57113";1;0;0;0;1;1;3;1;7;6;1;0;-9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"0";"12";"12";0;0;-9;"12";"12";"12";"0";"12";"12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPQXHMMLOCDEFMDB00701523";2021;2;1;3;0;43;"N";6;173;3;1;03/10/2011;9;5;1;1;1;1;2;2;"03";1;"";1;"";1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";173;0;0;"0";"0";"0";"0";"0";"0";173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQSQHMMLOCDEFMDB00699093";2021;2;1;1;1;43;"N";6;85;1;1;24/07/1954;66;2;1;1;2;0;2;1;"";1;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";85;0;43000;"7";"8";"7";"0";"7";"7";107;43000;0;0;0;0;0;0;0;0;0;0;0;43000;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQSQHMMLOCDEFMDB00699093";2021;2;1;2;1;43;"N";6;85;2;2;14/01/1956;65;2;1;1;2;0;2;1;"";1;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";85;0;-9;"12";"12";"12";"0";"12";"12";0;-9;0;0;0;0;0;0;0;0;0;0;0;-9;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOQSTHMMLOCDEFMDB00700604";2021;2;1;1;1;43;"N";6;70;1;1;18/09/1951;69;5;1;1;2;0;2;1;"";1;"";1;"";2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";70;0;43200;"7";"8";"7";"0";"7";"7";89;43200;0;0;0;0;0;0;0;0;0;0;0;43200;43200;"4";"4";"4";"0";"4";"4";43200;"8";"9";"8";"0";"9";"9";93
"TQRMNOPTTHKMLOCDEFMDB00652878";2021;2;1;1;1;43;"N";6;212;1;1;02/07/1964;56;2;1;1;2;0;6;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;35;0;2;0;2;2;2;1;8401;2;0;0;0;0;99;3;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;-9;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"0";"12";"12";0;0;-9;"12";"12";"12";"0";"12";"12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQRMNOPTTHKMLOCDEFMDB00652878";2021;2;1;2;1;43;"N";6;212;2;2;06/08/1965;55;2;1;1;2;0;4;1;"";1;"";1;"";4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";212;0;0;"0";"0";"0";"0";"0";"0";212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"0";"12";"12";0;"12";"12";"12";"0";"12";"12";0
"TQSMNOQPVHJMKUCDEHJGH00662327";2021;2;1;1;1;40;"S";23;376;1;1;20/07/1974;46;5;4;1;2;0;2;1;"";2;"";1;"";2;3;0;4;;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";376;3000;6000;"1";"1";"1";"1";"";"1";379;0;0;0;0;0;0;0;0;3000;0;0;0;3000;6000;"1";"1";"1";"1";"";"1";6000;"1";"1";"1";"1";"";"1";380
"TQUMNOQPVHJMKUCDEHJGH00662328";2021;2;1;1;1;40;"S";23;285;1;1;25/09/1949;71;5;1;1;2;0;4;2;"03";2;"";1;"";3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;2;0;2;1;2;2;4000;2;0;0;0;0;1;0;"72113";8;0;0;0;1;3;3;1;7;6;2;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;5000;"1";"1";"1";"1";"";"1";286;0;25000;"4";"5";"6";"4";"";"5";286;20000;0;0;0;0;0;0;0;0;0;0;0;20000;25000;"2";"2";"2";"2";"";"2";25000;"6";"7";"8";"6";"";"8";285
"TQRMNOSRSHMOLUCDEFKID00700389";2021;2;1;1;1;43;"S";4;743;1;1;01/01/1900;40;3;1;1;2;0;4;2;"02";1;"";1;"";3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;48;0;2;0;2;2;3;2;8000;2;0;0;0;0;99;3;"47314";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;3;1;40000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;40000;"6";"7";"6";"6";"";"6";928;0;40000;"6";"7";"7";"6";"";"6";950;0;0;0;0;0;0;0;0;0;0;0;0;0;40000;"3";"3";"3";"3";"";"3";40000;"8";"8";"8";"8";"";"8";1031
"TQRMNOQTQHLOLTCDEFKID00708409";2021;2;1;3;1;43;"S";4;734;3;2;01/01/1900;12;5;4;1;1;1;2;2;"06";1;"";1;"";1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";734;0;0;"0";"0";"0";"";"";"0";734;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;"1";"1";"1";"1";"";"1";1714,29;"1";"1";"1";"1";"";"1";554
"TQRMNOQTQHLOLTCDEFKID00708409";2021;2;1;4;1;43;"S";4;734;3;2;01/01/1900;10;5;4;1;1;1;2;2;"04";1;"";1;"";1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";734;0;0;"0";"0";"0";"";"";"0";734;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;"1";"1";"1";"1";"";"1";1714,29;"1";"1";"1";"1";"";"1";554
"TQRMNOPTQHJMKTCDEFIAH00708428";2021;2;1;1;1;43;"S";2;747;1;1;12/06/1987;33;1;1;1;2;0;7;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;40;6;2;0;2;2;3;1;8401;2;0;0;0;0;12;0;"92331";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;48000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;48000;"7";"8";"7";"7";"";"7";1587;-9;-9;"12";"12";"12";"12";"";"12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOPTQHJMKTCDEFIAH00708428";2021;2;1;2;1;43;"S";2;747;2;2;08/08/1988;32;1;1;1;1;1;8;2;"02";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;50;0;2;0;2;2;3;1;8401;2;0;0;0;0;12;0;"11331";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;-9;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"12";"";"12";0;0;-9;"12";"12";"12";"12";"";"12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOSPSHMKKSCDEFIAH00708429";2021;2;1;1;1;43;"S";2;1325;1;2;22/03/1954;67;4;1;1;2;0;7;1;"";3;"26";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;48;32;2;0;2;2;3;2;8600;2;0;0;0;0;10;0;"40311";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;2;1;0;2;2;2;2;5;2;1;3;3;180000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;180000;"10";"10";"10";"10";"";"10";1420;30000;210000;"10";"10";"10";"10";"";"10";1906;0;0;0;0;0;0;0;0;0;0;0;0;0;210000;"10";"10";"10";"10";"";"10";210000;"10";"10";"10";"10";"";"10";1590
"TQRMNOQYPHKMKTCDEFIAH00708430";2021;2;1;1;1;43;"S";2;746;1;2;09/09/1989;31;5;1;1;1;1;8;2;"00";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;2;40;20;2;0;2;2;3;1;8501;2;0;0;0;0;12;0;"46331";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;60000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;60000;"8";"9";"9";"8";"";"9";1091;45000;-9;"12";"12";"12";"12";"";"12";0;0;0;0;0;0;0;0;0;-9;0;0;0;-9;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNORTYHMMLMCDEFIAH00699363";2021;2;1;1;1;43;"S";2;313;1;2;01/10/1997;23;5;4;1;1;1;7;2;"02";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;2;2;2;4804;2;0;0;0;0;2;0;"30314";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;20000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;20000;"3";"4";"3";"3";"";"3";353;0;20000;"4";"4";"4";"3";"";"3";545;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;"2";"2";"2";"2";"";"2";15000;"3";"4";"3";"3";"";"3";1598
"TQRMNORTYHMMLMCDEFIAH00699363";2021;2;1;2;1;43;"S";2;313;10;2;07/04/1992;29;5;1;1;1;1;7;2;"04";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;1;1;1;1;1;2;5601;2;0;0;0;0;7;0;"53313";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;1;2;2;2;0;2;2;2;2;5;2;1;1;3;10000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;10000;"2";"2";"2";"2";"";"2";850;0;10000;"1";"1";"1";"1";"";"2";725;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;"2";"2";"2";"2";"";"2";15000;"3";"4";"3";"3";"";"3";1598
"TQRMNORQXHKMKUCDEFIAH00698096";2021;2;1;1;1;43;"S";2;1058;1;1;11/12/1969;51;5;1;1;2;0;8;1;"";2;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2;3;16;30;2;0;2;2;3;2;8509;2;0;0;0;0;10;0;"41332";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;45000;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;45000;"7";"7";"7";"7";"";"7";2247;50000;95000;"10";"10";"10";"10";"";"10";2456;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;"8";"8";"8";"7";"";"8";95000;"10";"10";"10";"10";"";"10";2143
"TQRMNORYXHMMLOCDEFIAH00699554";2021;2;1;1;1;43;"S";2;528;1;2;09/09/9999;74;2;1;1;2;0;4;2;"03";5;"410";1;"";3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";528;0;-9;"12";"12";"12";"12";"";"12";0;-9;0;0;0;0;0;0;0;0;0;0;0;-9;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNORYXHMMLOCDEFIAH00699554";2021;2;1;2;1;43;"S";2;528;2;1;09/09/9999;74;2;1;1;2;0;6;2;"02";5;"417";1;"";5;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"";"";"0";528;0;-9;"12";"12";"12";"12";"";"12";0;-9;0;0;0;0;0;0;0;0;0;0;0;-9;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOPQPHJMLPCDEFIAH00708431";2021;2;1;1;1;43;"S";2;407;1;2;08/10/1967;53;4;1;1;2;0;6;2;"04";1;"";1;"";5;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;56;0;2;0;2;2;3;2;1400;2;0;0;0;0;2;0;"5002";6;0;0;0;1;3;3;0;7;5;2;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;30000;"5";"5";"5";"5";"";"5";1480;0;39700;"6";"7";"6";"6";"";"7";1525;9700;0;0;0;0;0;0;0;0;0;0;0;9700;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOPQPHJMLPCDEFIAH00708431";2021;2;1;2;1;43;"S";2;407;3;1;11/02/1999;22;5;1;1;1;1;7;2;"03";1;"";1;"";5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;2;0;2;2;2;2;1400;2;0;0;0;0;2;0;"80314";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;0;0;15000;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;15000;"2";"3";"2";"2";"";"2";1040;0;15000;"2";"2";"2";"2";"";"2";1179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOPQPHJMLPCDEFIAH00708431";2021;2;1;3;1;43;"S";2;407;3;2;05/05/1995;26;5;1;1;2;0;4;1;"";1;"";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;30;0;2;0;2;2;2;1;8401;2;0;0;0;0;99;9;"10333";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;-9;0;0;0;0;0;0;0;"";0;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;-9;"12";"12";"12";"12";"";"12";0;0;-9;"12";"12";"12";"12";"";"12";0;0;0;0;5000;0;0;0;0;0;0;0;0;5000;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0
"TQRMNOPUXHLMLPCDEGNFJ00708432";2021;2;1;1;1;44;"N";17;157;1;1;08/10/1962;58;1;4;2;3;0;0;0;"";5;"209";1;"";7;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;68;0;1;3;2;1;3;2;4000;2;0;0;0;0;6;0;"72313";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;45000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;45000;"7";"7";"5";"0";"7";"5";199;0;45000;"7";"8";"5";"0";"8";"5";217;0;0;0;0;0;0;0;0;0;0;0;0;0;70000;"6";"7";"5";"0";"7";"5";35000;"7";"8";"6";"0";"8";"6";188
"TQRMNOPUXHLMLPCDEGNFJ00708432";2021;2;1;2;1;44;"N";17;157;2;2;01/01/1900;52;1;4;1;2;0;2;2;"02";5;"209";1;"";1;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;48;0;2;0;2;2;3;2;8700;2;0;0;0;0;99;2;"55314";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;2;2;2;5;2;2;2;2;5;2;2;1;4;25000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;25000;"4";"5";"2";"0";"4";"3";212;0;25000;"5";"5";"3";"0";"5";"3";224;0;0;0;0;0;0;0;0;0;0;0;0;0;70000;"6";"7";"5";"0";"7";"5";35000;"7";"8";"6";"0";"8";"6";188
"TQRMNORPYHLMLPCDEGNFJ00708433";2021;2;1;1;1;44;"N";17;202;1;1;14/11/1970;50;1;1;1;2;0;7;1;"";2;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;2;0;2;2;2;2;600;2;0;0;0;0;7;0;"81331";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;1;0;1;1;1;1;0;1;0;1;1;100000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;100000;"10";"10";"9";"0";"10";"9";242;0;100000;"10";"10";"10";"0";"10";"10";267;0;0;0;0;0;0;0;0;0;0;0;0;0;158000;"9";"10";"9";"0";"10";"9";39500;"8";"8";"7";"0";"8";"7";271
"TQRMNORPYHLMLPCDEGNFJ00708433";2021;2;1;2;1;44;"N";17;202;2;2;18/04/1974;47;1;1;1;2;0;6;1;"";2;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;40;0;2;0;2;2;2;1;8509;2;0;0;0;0;99;2;"41333";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;2;5;1;1;1;1;0;1;0;1;1;58000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;58000;"8";"9";"6";"0";"8";"6";259;0;58000;"8";"9";"6";"0";"9";"7";277;0;0;0;0;0;0;0;0;0;0;0;0;0;158000;"9";"10";"9";"0";"10";"9";39500;"8";"8";"7";"0";"8";"7";271
"TQRMNORPYHLMLPCDEGNFJ00708433";2021;2;1;3;1;44;"N";17;202;3;1;21/01/2006;15;5;1;1;1;2;4;2;"02";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";202;0;0;"0";"0";"0";"0";"0";"0";202;0;0;0;0;0;0;0;0;0;0;0;0;0;158000;"9";"10";"9";"0";"10";"9";39500;"8";"8";"7";"0";"8";"7";271
"TQRMNOPYRHKMLMCDEFMDB00652773";2021;2;1;3;1;43;"N";6;316;3;1;16/03/2005;16;5;1;1;1;2;4;2;"04";1;"";1;"";3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;0;"0";"0";"0";"0";"0";"0";316;0;0;"0";"0";"0";"0";"0";"0";316;0;0;0;0;0;0;0;0;0;0;0;0;0;108000;"8";"9";"9";"0";"9";"9";21600;"5";"6";"5";"0";"6";"5";437
"TQRMNOPYUHKMLMCDEFMDB00652741";2021;2;1;1;1;43;"N";6;264;1;1;15/05/1979;42;1;2;1;2;0;4;1;"";3;"82";1;"";4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;41;0;2;0;2;2;2;1;8401;2;0;0;0;0;12;0;"48333";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;1;2;2;1;0;1;1;1;1;0;1;0;3;1;60000;0;0;0;0;0;0;0;"";2;2;"SANTA FE CAPITAL";;;;;;;;;;;;;"";;;;;;;;;;;;;;60000;"8";"9";"9";"0";"9";"9";321;0;60000;"9";"9";"9";"0";"9";"9";355;0;0;0;0;0;0;0;0;0;0;0;0;0;126000;"9";"9";"9";"0";"9";"10";31500;"7";"7";"7";"0";"8";"7";400
"TQRMNOPYUHKMLMCDEFMDB00652741";2021;2;1;2;1;43;"N";6;264;2;2;24/03/1982;39;1;2;1;2;0;7;1;"";1;"";1;"";6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;45;0;2;0;2;2;2;2;2100;2;0;0;0;0;11;0;"80332";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;2;2;2;1;0;1;1;1;1;0;1;0;1;1;66000;0;0;0;0;0;0;0;"";1;0;"";;;;;;;;;;;;;"";;;;;;;;;;;;;;66000;"9";"9";"9";"0";"9";"10";328;0;66000;"9";"9";"9";"0";"9";"10";335;0;0;0;0;0;0;0;0;0;0;0;0;0;126000;"9";"9";"9";"0";"9";"10";31500;"7";"7";"7";"0";"8";"7";400
